id,gender,ocp_cd,age
27895,2,1.0,3
27896,1,9.0,3
27897,2,3.0,4
27898,1,9.0,4
27899,1,3.0,3
27900,1,9.0,3
27901,2,3.0,5
27902,2,9.0,3
27903,1,9.0,4
27904,2,9.0,3
27905,1,9.0,3
27906,2,3.0,4
27907,2,3.0,4
27908,1,9.0,6
27909,1,9.0,3
27910,2,9.0,4
27911,1,1.0,3
27912,1,9.0,3
27913,1,9.0,3
27914,2,3.0,4
27915,1,3.0,4
27916,2,9.0,4
27917,1,3.0,3
27918,1,9.0,3
27919,2,9.0,3
27920,1,3.0,4
27921,1,3.0,3
27922,1,9.0,4
27923,1,3.0,5
27924,2,9.0,3
27925,1,7.0,4
27926,2,9.0,5
27927,1,9.0,5
27928,2,3.0,3
27929,2,1.0,4
27930,2,7.0,3
27931,2,3.0,2
27932,2,3.0,3
27933,1,9.0,3
27934,2,7.0,3
27935,1,9.0,2
27936,2,9.0,3
27937,1,3.0,6
27938,2,3.0,4
27939,1,3.0,3
27940,1,3.0,4
27941,2,3.0,3
27942,1,3.0,3
27943,2,3.0,3
27944,2,2.0,5
27945,2,3.0,4
27946,1,3.0,4
27947,1,2.0,3
27948,1,1.0,4
27949,1,3.0,4
27950,1,9.0,3
27951,1,9.0,4
27952,2,3.0,3
27953,2,3.0,4
27954,2,9.0,3
27955,1,9.0,4
27956,1,13.0,4
27957,2,9.0,3
27958,2,9.0,3
27959,1,3.0,4
27960,2,3.0,3
27961,2,9.0,4
27962,2,9.0,3
27963,1,9.0,3
27964,1,3.0,4
27965,2,3.0,3
27966,2,3.0,4
27967,1,9.0,3
27968,2,9.0,4
27969,2,9.0,5
27970,2,3.0,4
27971,2,9.0,3
27972,1,3.0,5
27973,2,7.0,5
27974,1,9.0,4
27975,2,9.0,3
27976,2,3.0,5
27977,2,9.0,3
27978,2,3.0,3
27979,1,1.0,3
27980,2,9.0,5
27981,1,3.0,4
27982,2,9.0,5
27983,2,3.0,3
27984,1,9.0,4
27985,2,3.0,3
27986,2,3.0,3
27987,1,3.0,5
27988,2,3.0,3
27989,1,1.0,5
27990,2,3.0,4
27991,1,3.0,3
27992,1,9.0,3
27993,2,9.0,4
27994,1,9.0,4
27995,1,4.0,4
27996,2,3.0,3
27997,1,9.0,4
27998,2,9.0,4
27999,2,3.0,3
28000,1,3.0,3
28001,2,3.0,3
28002,2,1.0,4
28003,1,3.0,3
28004,1,3.0,4
28005,2,4.0,3
28006,2,3.0,3
28007,1,9.0,3
28008,2,9.0,3
28009,1,3.0,4
28010,2,3.0,3
28011,1,9.0,4
28012,2,3.0,3
28013,1,9.0,4
28014,1,3.0,4
28015,1,3.0,3
28016,1,3.0,3
28017,1,9.0,4
28018,1,3.0,4
28019,2,3.0,4
28020,1,3.0,4
28021,1,9.0,4
28022,2,3.0,3
28023,2,9.0,4
28024,2,9.0,3
28025,1,9.0,5
28026,2,9.0,5
28027,1,9.0,5
28028,2,3.0,4
28029,1,3.0,4
28030,2,9.0,3
28031,2,3.0,3
28032,1,9.0,3
28033,2,9.0,4
28034,1,9.0,6
28035,2,1.0,3
28036,1,3.0,4
28037,2,3.0,4
28038,2,9.0,4
28039,2,3.0,4
28040,1,9.0,4
28041,1,9.0,4
28042,1,9.0,4
28043,1,9.0,3
28044,1,3.0,3
28045,2,9.0,4
28046,1,9.0,4
28047,1,9.0,4
28048,2,3.0,4
28049,1,3.0,3
28050,1,9.0,3
28051,1,9.0,3
28052,2,3.0,4
28053,1,3.0,3
28054,2,3.0,3
28055,1,9.0,4
28056,1,3.0,2
28057,2,9.0,4
28058,2,9.0,3
28059,1,9.0,3
28060,1,3.0,3
28061,1,12.0,5
28062,1,3.0,4
28063,1,9.0,4
28064,1,3.0,4
28065,1,9.0,5
28066,1,9.0,3
28067,2,9.0,3
28068,1,4.0,4
28069,2,3.0,4
28070,2,3.0,4
28071,2,3.0,5
28072,2,9.0,3
28073,2,9.0,5
28074,2,3.0,3
28075,1,3.0,3
28076,2,3.0,4
28077,1,3.0,3
28078,1,3.0,4
28079,1,9.0,4
28080,2,9.0,3
28081,2,3.0,4
28082,2,9.0,3
28083,2,3.0,3
28084,2,3.0,3
28085,1,3.0,4
28086,2,9.0,4
28087,2,1.0,3
28088,1,9.0,5
28089,2,9.0,4
28090,2,9.0,4
28091,1,9.0,3
28092,2,3.0,5
28093,2,2.0,5
28094,1,9.0,4
28095,2,3.0,3
28096,2,3.0,5
28097,1,3.0,6
28098,1,3.0,4
28099,2,3.0,4
28100,1,9.0,3
28101,1,9.0,4
28102,1,3.0,5
28103,1,3.0,4
28104,2,9.0,3
28105,2,1.0,4
28106,1,9.0,3
28107,1,9.0,4
28108,1,9.0,3
28109,1,9.0,5
28110,2,7.0,3
28111,2,3.0,4
28112,1,3.0,6
28113,2,3.0,4
28114,1,3.0,4
28115,1,9.0,5
28116,2,3.0,5
28117,2,9.0,3
28118,2,9.0,4
28119,1,9.0,5
28120,1,9.0,3
28121,2,3.0,4
28122,2,3.0,3
28123,1,3.0,3
28124,1,9.0,3
28125,1,3.0,3
28126,1,9.0,4
28127,1,9.0,4
28128,2,3.0,5
28129,1,3.0,5
28130,2,3.0,3
28131,2,13.0,2
28132,1,3.0,4
28133,1,9.0,5
28134,2,3.0,3
28135,2,3.0,5
28136,1,3.0,3
28137,1,3.0,6
28138,2,3.0,3
28139,1,3.0,4
28140,2,9.0,3
28141,2,3.0,3
28142,1,4.0,3
28143,2,9.0,3
28144,2,3.0,3
28145,1,3.0,3
28146,2,3.0,4
28147,2,9.0,5
28148,2,9.0,4
28149,1,9.0,4
28150,2,3.0,5
28151,2,3.0,3
28152,2,9.0,3
28153,2,9.0,4
28154,2,9.0,3
28155,1,9.0,6
28156,2,3.0,3
28157,1,3.0,4
28158,2,9.0,3
28159,2,3.0,3
28160,1,9.0,4
28161,1,9.0,3
28162,2,3.0,3
28163,1,1.0,4
28164,1,4.0,3
28165,1,3.0,4
28166,2,9.0,4
28167,2,3.0,3
28168,2,3.0,4
28169,2,9.0,3
28170,2,9.0,4
28171,2,3.0,4
28172,2,9.0,4
28173,1,9.0,4
28174,2,3.0,5
28175,1,9.0,3
28176,1,9.0,5
28177,1,9.0,5
28178,1,9.0,2
28179,1,3.0,3
28180,2,3.0,4
28181,2,3.0,4
28182,2,3.0,4
28183,1,4.0,6
28184,2,3.0,4
28185,1,3.0,5
28186,1,9.0,3
28187,2,9.0,4
28188,2,9.0,3
28189,1,3.0,4
28190,1,3.0,4
28191,1,2.0,3
28192,2,3.0,4
28193,2,3.0,5
28194,1,9.0,3
28195,2,9.0,4
28196,1,9.0,3
28197,1,9.0,4
28198,2,3.0,3
28199,2,3.0,3
28200,1,9.0,4
28201,2,9.0,3
28202,2,3.0,3
28203,1,3.0,4
28204,1,3.0,4
28205,2,4.0,4
28206,2,3.0,4
28207,1,4.0,5
28208,1,3.0,5
28209,2,9.0,5
28210,1,9.0,6
28211,1,3.0,4
28212,1,3.0,5
28213,2,3.0,3
28214,1,9.0,4
28215,1,9.0,4
28216,2,4.0,6
28217,1,9.0,3
28218,2,3.0,3
28219,1,9.0,3
28220,2,3.0,3
28221,1,9.0,4
28222,2,9.0,4
28223,2,9.0,3
28224,2,9.0,3
28225,1,3.0,3
28226,2,3.0,4
28227,1,9.0,4
28228,1,9.0,4
28229,1,13.0,3
28230,2,9.0,5
28231,1,9.0,4
28232,2,3.0,3
28233,1,4.0,4
28234,1,4.0,4
28235,1,9.0,4
28236,2,3.0,3
28237,2,9.0,4
28238,2,3.0,5
28239,1,3.0,3
28240,1,3.0,4
28241,1,9.0,4
28242,2,9.0,4
28243,2,3.0,4
28244,1,3.0,3
28245,2,3.0,3
28246,2,9.0,3
28247,1,4.0,6
28248,1,9.0,3
28249,1,3.0,3
28250,2,9.0,4
28251,2,3.0,3
28252,2,3.0,3
28253,2,3.0,4
28254,2,3.0,5
28255,1,3.0,5
28256,2,3.0,4
28257,2,9.0,4
28258,1,3.0,3
28259,2,13.0,4
28260,1,9.0,3
28261,1,9.0,4
28262,1,9.0,4
28263,2,9.0,4
28264,2,3.0,4
28265,2,9.0,4
28266,2,9.0,5
28267,2,9.0,4
28268,1,9.0,4
28269,2,9.0,3
28270,2,3.0,4
28271,2,3.0,6
28272,2,3.0,4
28273,1,3.0,4
28274,2,3.0,4
28275,1,3.0,3
28276,1,3.0,4
28277,2,9.0,3
28278,1,9.0,5
28279,2,3.0,4
28280,1,9.0,3
28281,1,3.0,3
28282,1,3.0,4
28283,2,9.0,5
28284,2,9.0,3
28285,2,9.0,4
28286,2,9.0,5
28287,1,9.0,5
28288,2,3.0,3
28289,1,3.0,6
28290,2,3.0,3
28291,1,9.0,4
28292,2,3.0,5
28293,1,9.0,4
28294,2,4.0,3
28295,2,1.0,4
28296,2,9.0,4
28297,1,3.0,4
28298,2,3.0,4
28299,2,3.0,4
28300,1,3.0,5
28301,1,9.0,3
28302,2,3.0,4
28303,2,3.0,3
28304,2,3.0,4
28305,2,9.0,4
28306,1,3.0,3
28307,2,4.0,4
28308,2,9.0,5
28309,2,3.0,5
28310,2,9.0,3
28311,2,3.0,3
28312,2,3.0,4
28313,1,7.0,4
28314,2,9.0,4
28315,1,9.0,5
28316,1,9.0,4
28317,1,3.0,3
28318,1,9.0,4
28319,1,3.0,4
28320,2,9.0,3
28321,2,3.0,3
28322,1,4.0,5
28323,2,3.0,3
28324,1,9.0,5
28325,1,9.0,4
28326,2,3.0,6
28327,1,3.0,4
28328,2,3.0,3
28329,2,3.0,3
28330,1,9.0,3
28331,2,9.0,5
28332,2,9.0,4
28333,2,9.0,3
28334,2,3.0,5
28335,1,9.0,4
28336,1,9.0,4
28337,1,3.0,5
28338,1,3.0,4
28339,1,9.0,3
28340,2,3.0,3
28341,2,9.0,4
28342,2,9.0,3
28343,2,9.0,4
28344,2,9.0,3
28345,1,9.0,6
28346,1,3.0,5
28347,2,9.0,4
28348,1,9.0,5
28349,1,9.0,5
28350,1,4.0,3
28351,2,9.0,3
28352,1,9.0,3
28353,2,9.0,3
28354,1,1.0,4
28355,2,9.0,3
28356,1,9.0,4
28357,2,9.0,3
28358,2,9.0,4
28359,2,3.0,3
28360,1,4.0,6
28361,1,3.0,5
28362,2,9.0,3
28363,2,9.0,3
28364,2,3.0,5
28365,2,9.0,4
28366,1,9.0,4
28367,1,9.0,6
28368,2,3.0,5
28369,2,3.0,4
28370,2,3.0,4
28371,1,13.0,4
28372,2,9.0,4
28373,2,9.0,4
28374,2,3.0,4
28375,2,3.0,4
28376,2,9.0,3
28377,1,9.0,3
28378,2,9.0,3
28379,1,3.0,4
28380,1,3.0,3
28381,2,3.0,3
28382,2,3.0,4
28383,1,9.0,4
28384,1,13.0,3
28385,1,3.0,3
28386,1,9.0,4
28387,2,3.0,5
28388,1,9.0,4
28389,1,9.0,3
28390,2,3.0,3
28391,2,9.0,3
28392,2,9.0,3
28393,1,9.0,3
28394,1,4.0,5
28395,1,3.0,3
28396,2,3.0,3
28397,1,3.0,4
28398,2,9.0,4
28399,1,3.0,4
28400,1,9.0,4
28401,1,3.0,4
28402,1,9.0,3
28403,2,9.0,4
28404,1,3.0,3
28405,1,12.0,5
28406,2,3.0,3
28407,1,3.0,5
28408,2,3.0,5
28409,2,9.0,4
28410,1,3.0,4
28411,2,3.0,4
28412,2,9.0,3
28413,2,3.0,5
28414,2,9.0,3
28415,2,9.0,4
28416,1,9.0,4
28417,2,9.0,4
28418,2,3.0,4
28419,1,9.0,5
28420,1,3.0,4
28421,2,3.0,4
28422,1,3.0,4
28423,2,9.0,3
28424,2,3.0,4
28425,2,3.0,5
28426,1,9.0,4
28427,2,9.0,4
28428,2,3.0,4
28429,2,7.0,3
28430,2,9.0,4
28431,1,9.0,4
28432,2,9.0,5
28433,1,9.0,5
28434,2,9.0,5
28435,1,9.0,3
28436,2,3.0,4
28437,2,9.0,3
28438,1,3.0,3
28439,2,3.0,4
28440,2,3.0,2
28441,2,3.0,4
28442,2,3.0,5
28443,2,3.0,3
28444,2,3.0,4
28445,1,9.0,3
28446,2,9.0,4
28447,1,3.0,5
28448,1,9.0,4
28449,1,3.0,4
28450,2,9.0,5
28451,2,3.0,5
28452,1,3.0,5
28453,1,4.0,4
28454,2,9.0,4
28455,1,3.0,3
28456,1,3.0,4
28457,1,3.0,4
28458,2,3.0,3
28459,2,9.0,3
28460,1,9.0,4
28461,1,9.0,4
28462,2,9.0,3
28463,1,9.0,4
28464,2,3.0,4
28465,1,3.0,3
28466,2,3.0,4
28467,1,3.0,4
28468,2,9.0,3
28469,2,9.0,4
28470,1,3.0,4
28471,1,3.0,4
28472,2,9.0,4
28473,2,3.0,3
28474,1,9.0,3
28475,1,9.0,3
28476,2,9.0,4
28477,2,9.0,5
28478,2,9.0,3
28479,2,3.0,5
28480,2,3.0,4
28481,1,9.0,3
28482,2,3.0,5
28483,1,3.0,5
28484,1,9.0,3
28485,2,9.0,5
28486,1,9.0,4
28487,2,9.0,4
28488,1,9.0,4
28489,2,3.0,4
28490,2,3.0,3
28491,2,9.0,3
28492,2,3.0,3
28493,2,3.0,5
28494,2,3.0,3
28495,1,3.0,4
28496,2,3.0,4
28497,2,3.0,3
28498,2,3.0,4
28499,1,9.0,3
28500,2,9.0,3
28501,2,3.0,5
28502,1,9.0,3
28503,2,3.0,5
28504,1,9.0,3
28505,1,3.0,3
28506,1,13.0,6
28507,2,9.0,2
28508,2,9.0,4
28509,1,9.0,3
28510,1,3.0,3
28511,2,3.0,4
28512,1,9.0,3
28513,2,1.0,3
28514,1,9.0,4
28515,2,3.0,4
28516,1,9.0,4
28517,1,9.0,3
28518,1,9.0,3
28519,1,9.0,5
28520,2,9.0,3
28521,1,9.0,4
28522,2,3.0,3
28523,2,4.0,4
28524,2,3.0,4
28525,1,1.0,3
28526,2,9.0,6
28527,1,3.0,6
28528,2,3.0,5
28529,1,4.0,5
28530,2,3.0,4
28531,2,9.0,4
28532,1,3.0,4
28533,2,3.0,3
28534,1,9.0,5
28535,1,3.0,4
28536,1,3.0,4
28537,2,3.0,4
28538,1,3.0,5
28539,1,4.0,4
28540,1,1.0,4
28541,2,3.0,5
28542,1,3.0,4
28543,1,3.0,4
28544,2,3.0,3
28545,2,3.0,4
28546,1,3.0,6
28547,2,9.0,3
28548,1,9.0,3
28549,1,3.0,4
28550,2,9.0,3
28551,2,12.0,4
28552,2,3.0,3
28553,1,3.0,3
28554,1,4.0,6
28555,2,3.0,3
28556,1,9.0,4
28557,2,4.0,4
28558,1,7.0,4
28559,2,9.0,4
28560,1,3.0,3
28561,2,3.0,3
28562,2,9.0,3
28563,2,9.0,2
28564,2,9.0,4
28565,1,9.0,5
28566,1,9.0,5
28567,2,9.0,4
28568,2,9.0,4
28569,1,9.0,4
28570,2,3.0,4
28571,1,9.0,5
28572,1,3.0,3
28573,2,7.0,5
28574,2,9.0,3
28575,2,7.0,3
28576,1,3.0,3
28577,1,9.0,4
28578,2,3.0,4
28579,1,13.0,3
28580,2,9.0,4
28581,2,3.0,4
28582,1,9.0,3
28583,2,9.0,5
28584,2,3.0,3
28585,2,9.0,3
28586,2,3.0,4
28587,2,9.0,3
28588,2,9.0,6
28589,2,3.0,6
28590,2,3.0,5
28591,1,3.0,4
28592,1,9.0,4
28593,2,9.0,4
28594,1,3.0,3
28595,1,9.0,3
28596,1,3.0,4
28597,2,3.0,4
28598,2,3.0,4
28599,2,3.0,2
28600,2,3.0,3
28601,2,9.0,4
28602,2,9.0,3
28603,1,3.0,4
28604,2,9.0,3
28605,2,1.0,4
28606,1,4.0,4
28607,1,3.0,5
28608,1,3.0,3
28609,1,3.0,3
28610,2,7.0,6
28611,2,3.0,4
28612,1,9.0,5
28613,1,3.0,4
28614,1,3.0,4
28615,2,3.0,4
28616,2,3.0,4
28617,1,9.0,4
28618,1,9.0,4
28619,1,9.0,5
28620,2,3.0,5
28621,2,3.0,5
28622,2,13.0,4
28623,1,3.0,4
28624,2,3.0,4
28625,1,9.0,3
28626,1,3.0,4
28627,2,9.0,4
28628,2,9.0,3
28629,1,3.0,5
28630,2,3.0,4
28631,2,3.0,3
28632,1,9.0,5
28633,2,3.0,3
28634,1,3.0,4
28635,1,7.0,4
28636,1,3.0,3
28637,1,3.0,5
28638,2,9.0,3
28639,1,3.0,3
28640,2,3.0,3
28641,2,3.0,5
28642,1,3.0,5
28643,1,12.0,6
28644,2,3.0,4
28645,2,9.0,3
28646,2,9.0,3
28647,1,3.0,5
28648,2,3.0,3
28649,2,3.0,4
28650,2,3.0,4
28651,2,1.0,6
28652,2,9.0,4
28653,2,9.0,3
28654,1,3.0,3
28655,1,3.0,4
28656,1,3.0,3
28657,2,9.0,3
28658,1,3.0,5
28659,1,9.0,3
28660,2,9.0,4
28661,2,3.0,5
28662,2,3.0,4
28663,1,3.0,5
28664,1,3.0,3
28665,1,3.0,5
28666,2,4.0,6
28667,1,9.0,4
28668,1,3.0,3
28669,1,12.0,6
28670,2,3.0,4
28671,1,9.0,4
28672,1,9.0,3
28673,2,3.0,4
28674,1,9.0,5
28675,2,9.0,4
28676,1,3.0,3
28677,1,9.0,4
28678,2,3.0,3
28679,1,3.0,5
28680,1,9.0,3
28681,2,3.0,3
28682,1,3.0,3
28683,1,3.0,4
28684,2,9.0,4
28685,2,3.0,5
28686,2,9.0,4
28687,2,3.0,4
28688,2,9.0,6
28689,2,9.0,2
28690,2,9.0,4
28691,2,9.0,3
28692,2,3.0,6
28693,2,7.0,3
28694,2,3.0,3
28695,2,3.0,5
28696,2,9.0,3
28697,2,9.0,3
28698,2,3.0,3
28699,2,13.0,3
28700,2,3.0,4
28701,1,4.0,5
28702,1,3.0,4
28703,1,9.0,5
28704,2,3.0,4
28705,2,3.0,3
28706,2,9.0,3
28707,2,9.0,3
28708,2,9.0,4
28709,2,9.0,4
28710,2,9.0,3
28711,1,9.0,4
28712,2,9.0,4
28713,1,9.0,4
28714,2,3.0,3
28715,2,9.0,3
28716,2,3.0,5
28717,1,9.0,4
28718,1,9.0,3
28719,1,3.0,4
28720,1,3.0,3
28721,1,9.0,4
28722,1,9.0,4
28723,1,9.0,5
28724,1,9.0,3
28725,2,12.0,3
28726,2,3.0,4
28727,2,9.0,4
28728,2,3.0,3
28729,1,4.0,4
28730,1,3.0,6
28731,1,3.0,3
28732,1,9.0,4
28733,2,3.0,3
28734,2,3.0,3
28735,2,9.0,3
28736,1,9.0,5
28737,2,9.0,3
28738,2,9.0,5
28739,2,9.0,3
28740,1,3.0,3
28741,1,9.0,3
28742,1,9.0,3
28743,1,3.0,3
28744,2,3.0,3
28745,1,9.0,5
28746,2,9.0,3
28747,1,3.0,4
28748,2,9.0,3
28749,1,3.0,4
28750,1,4.0,5
28751,2,1.0,3
28752,2,1.0,5
28753,1,9.0,4
28754,2,9.0,3
28755,1,3.0,5
28756,1,9.0,4
28757,2,3.0,3
28758,1,3.0,4
28759,1,9.0,5
28760,1,9.0,4
28761,2,9.0,5
28762,1,3.0,4
28763,1,3.0,4
28764,2,3.0,4
28765,2,9.0,4
28766,1,3.0,5
28767,2,5.0,4
28768,1,9.0,4
28769,1,9.0,3
28770,2,3.0,5
28771,1,3.0,4
28772,1,3.0,3
28773,2,9.0,3
28774,1,9.0,4
28775,2,3.0,4
28776,1,3.0,3
28777,1,9.0,3
28778,1,1.0,3
28779,1,9.0,5
28780,1,9.0,4
28781,2,3.0,3
28782,1,3.0,3
28783,2,3.0,5
28784,1,3.0,3
28785,1,3.0,4
28786,2,3.0,4
28787,2,3.0,6
28788,1,9.0,3
28789,2,9.0,4
28790,2,3.0,5
28791,1,9.0,4
28792,1,9.0,3
28793,2,3.0,5
28794,2,1.0,5
28795,1,9.0,3
28796,2,3.0,5
28797,2,9.0,3
28798,2,3.0,5
28799,1,3.0,3
28800,2,3.0,5
28801,1,9.0,3
28802,2,3.0,3
28803,2,9.0,2
28804,2,9.0,4
28805,1,9.0,4
28806,2,9.0,3
28807,2,9.0,3
28808,1,3.0,4
28809,1,9.0,4
28810,2,9.0,3
28811,1,9.0,6
28812,2,9.0,3
28813,2,9.0,3
28814,2,9.0,3
28815,2,9.0,3
28816,1,4.0,5
28817,1,3.0,4
28818,2,9.0,5
28819,2,3.0,3
28820,1,3.0,6
28821,2,3.0,4
28822,2,3.0,4
28823,1,9.0,3
28824,1,3.0,4
28825,2,12.0,5
28826,2,2.0,4
28827,1,13.0,5
28828,2,9.0,4
28829,2,9.0,4
28830,2,3.0,4
28831,2,3.0,3
28832,2,9.0,5
28833,2,3.0,3
28834,2,3.0,3
28835,1,4.0,4
28836,2,9.0,5
28837,2,9.0,3
28838,1,3.0,4
28839,2,9.0,4
28840,2,3.0,4
28841,2,9.0,3
28842,2,3.0,3
28843,2,9.0,4
28844,2,3.0,4
28845,2,9.0,3
28846,1,3.0,5
28847,1,9.0,3
28848,2,3.0,3
28849,1,3.0,4
28850,1,9.0,3
28851,1,3.0,3
28852,2,3.0,3
28853,1,9.0,3
28854,2,3.0,3
28855,1,3.0,4
28856,2,3.0,3
28857,1,3.0,3
28858,2,3.0,3
28859,1,1.0,4
28860,1,3.0,4
28861,2,7.0,3
28862,2,9.0,5
28863,1,9.0,3
28864,2,9.0,3
28865,1,9.0,4
28866,2,3.0,2
28867,2,9.0,4
28868,2,3.0,3
28869,1,5.0,4
28870,1,3.0,5
28871,2,3.0,4
28872,1,9.0,3
28873,2,3.0,3
28874,2,9.0,4
28875,2,3.0,4
28876,2,3.0,3
28877,1,3.0,3
28878,1,3.0,3
28879,1,9.0,3
28880,2,3.0,4
28881,1,9.0,4
28882,1,9.0,5
28883,2,3.0,5
28884,1,9.0,4
28885,1,9.0,3
28886,1,3.0,4
28887,1,3.0,4
28888,2,3.0,3
28889,2,9.0,5
28890,2,3.0,5
28891,1,7.0,4
28892,1,4.0,4
28893,2,3.0,2
28894,2,9.0,4
28895,2,3.0,6
28896,2,9.0,3
28897,1,9.0,5
28898,2,9.0,4
28899,1,9.0,4
28900,2,9.0,3
28901,1,9.0,3
28902,2,3.0,4
28903,2,6.0,2
28904,2,3.0,4
28905,2,9.0,3
28906,1,9.0,5
28907,2,9.0,3
28908,2,4.0,5
28909,2,9.0,3
28910,1,9.0,5
28911,1,4.0,3
28912,2,3.0,4
28913,1,9.0,3
28914,1,9.0,6
28915,1,9.0,3
28916,2,3.0,4
28917,2,3.0,5
28918,1,9.0,4
28919,1,3.0,4
28920,1,3.0,3
28921,2,3.0,3
28922,1,9.0,3
28923,2,1.0,4
28924,1,3.0,3
28925,2,3.0,4
28926,1,9.0,3
28927,1,9.0,4
28928,1,3.0,3
28929,2,3.0,4
28930,2,7.0,3
28931,1,3.0,4
28932,1,7.0,4
28933,1,9.0,5
28934,1,9.0,4
28935,1,3.0,5
28936,2,9.0,4
28937,1,9.0,3
28938,1,4.0,4
28939,2,9.0,4
28940,1,3.0,3
28941,1,3.0,4
28942,2,9.0,5
28943,2,3.0,3
28944,1,3.0,2
28945,1,4.0,6
28946,2,3.0,3
28947,2,3.0,3
28948,2,9.0,3
28949,2,3.0,2
28950,1,3.0,4
28951,1,3.0,3
28952,1,9.0,3
28953,2,9.0,3
28954,1,3.0,4
28955,2,9.0,3
28956,1,9.0,3
28957,2,3.0,4
28958,2,3.0,4
28959,2,9.0,4
28960,2,9.0,4
28961,2,9.0,4
28962,1,3.0,3
28963,2,3.0,3
28964,2,7.0,3
28965,1,3.0,3
28966,1,9.0,4
28967,2,3.0,3
28968,2,7.0,5
28969,1,3.0,4
28970,1,9.0,3
28971,2,3.0,3
28972,1,9.0,3
28973,2,3.0,4
28974,2,4.0,4
28975,2,9.0,3
28976,2,3.0,3
28977,2,9.0,5
28978,2,3.0,4
28979,2,9.0,4
28980,1,9.0,3
28981,2,9.0,3
28982,1,9.0,3
28983,1,9.0,5
28984,1,9.0,3
28985,1,3.0,3
28986,2,3.0,4
28987,1,9.0,3
28988,1,9.0,4
28989,2,9.0,4
28990,1,9.0,4
28991,1,3.0,4
28992,1,3.0,3
28993,2,3.0,4
28994,2,3.0,4
28995,1,9.0,4
28996,1,9.0,4
28997,1,3.0,4
28998,1,9.0,3
28999,1,3.0,4
29000,1,3.0,3
29001,2,3.0,4
29002,2,3.0,2
29003,1,9.0,5
29004,2,3.0,3
29005,1,3.0,5
29006,2,3.0,4
29007,1,3.0,4
29008,2,3.0,3
29009,2,9.0,4
29010,2,3.0,3
29011,1,9.0,5
29012,1,9.0,5
29013,1,9.0,3
29014,2,9.0,3
29015,1,3.0,4
29016,1,9.0,3
29017,1,3.0,4
29018,2,3.0,3
29019,2,9.0,4
29020,2,3.0,6
29021,1,3.0,3
29022,2,3.0,3
29023,2,3.0,4
29024,2,3.0,3
29025,2,4.0,5
29026,1,9.0,5
29027,1,7.0,5
29028,2,3.0,3
29029,2,9.0,4
29030,2,3.0,4
29031,2,3.0,3
29032,1,3.0,4
29033,1,3.0,5
29034,2,9.0,3
29035,2,3.0,3
29036,1,9.0,3
29037,2,3.0,4
29038,1,3.0,3
29039,2,3.0,3
29040,1,3.0,3
29041,2,9.0,4
29042,1,9.0,3
29043,2,5.0,4
29044,2,3.0,3
29045,2,9.0,3
29046,1,9.0,3
29047,1,3.0,3
29048,2,9.0,4
29049,2,3.0,4
29050,1,9.0,3
29051,2,3.0,3
29052,2,3.0,5
29053,2,3.0,5
29054,1,9.0,4
29055,1,6.0,2
29056,2,3.0,4
29057,1,9.0,3
29058,1,9.0,4
29059,2,9.0,2
29060,1,9.0,3
29061,1,9.0,3
29062,2,3.0,4
29063,1,9.0,3
29064,1,9.0,4
29065,2,9.0,3
29066,1,9.0,3
29067,1,3.0,4
29068,1,9.0,3
29069,1,3.0,3
29070,2,9.0,3
29071,2,9.0,3
29072,2,3.0,5
29073,2,3.0,4
29074,2,3.0,4
29075,2,3.0,4
29076,2,3.0,3
29077,1,9.0,5
29078,2,9.0,3
29079,1,9.0,4
29080,1,3.0,3
29081,2,3.0,4
29082,1,9.0,5
29083,2,3.0,4
29084,1,9.0,3
29085,2,3.0,4
29086,1,3.0,3
29087,1,3.0,3
29088,1,3.0,4
29089,2,3.0,3
29090,1,3.0,3
29091,2,9.0,3
29092,2,3.0,2
29093,1,3.0,4
29094,2,3.0,3
29095,1,3.0,5
29096,2,3.0,4
29097,1,9.0,4
29098,1,3.0,3
29099,2,9.0,3
29100,1,3.0,4
29101,1,9.0,3
29102,1,3.0,3
29103,2,3.0,3
29104,2,3.0,4
29105,2,9.0,3
29106,2,3.0,3
29107,2,3.0,3
29108,1,9.0,4
29109,1,9.0,3
29110,2,9.0,4
29111,2,3.0,3
29112,1,9.0,3
29113,1,9.0,3
29114,2,3.0,4
29115,1,3.0,3
29116,1,9.0,3
29117,1,9.0,4
29118,1,9.0,4
29119,2,3.0,3
29120,1,7.0,6
29121,2,3.0,3
29122,2,3.0,3
29123,2,9.0,3
29124,1,9.0,4
29125,1,3.0,3
29126,1,9.0,5
29127,2,9.0,4
29128,2,3.0,4
29129,2,9.0,4
29130,1,3.0,5
29131,2,9.0,5
29132,1,3.0,2
29133,2,3.0,4
29134,2,4.0,4
29135,1,9.0,4
29136,2,3.0,5
29137,2,3.0,3
29138,1,9.0,5
29139,2,3.0,4
29140,2,2.0,3
29141,1,3.0,3
29142,2,13.0,5
29143,1,3.0,4
29144,2,9.0,5
29145,2,3.0,4
29146,1,3.0,3
29147,2,3.0,5
29148,2,9.0,4
29149,2,3.0,4
29150,1,9.0,4
29151,1,9.0,3
29152,1,9.0,3
29153,1,3.0,3
29154,1,3.0,4
29155,1,9.0,3
29156,1,9.0,4
29157,1,3.0,4
29158,2,9.0,4
29159,1,9.0,5
29160,2,5.0,6
29161,2,2.0,6
29162,2,3.0,5
29163,2,2.0,4
29164,1,4.0,3
29165,2,7.0,4
